source,company,title,category,location,latitude,longitude,datePosted,link,description
Adzuna,KAR Global,QA Automation Engineer,IT Jobs,"River North, Chicago",41.8884,-87.6351,2021-01-16 17:35:32+00:00,https://www.adzuna.com/land/ad/1939867138?se=zsGqlsFh6xGc0-57odbXXg&utm_medium=api&utm_source=2ae8e9f7&v=21950B886972ED49BE27B6B45C7C297A61423A01,". As the Chicago-based innovation and data science hub for KAR, this team of data scientists and analysts creates new products to help power the company’s physical, online, and digital/mobile ...  data from the Data Science team in real time to help innovate the used car industry. About Our Candidate: We are looking for a QA Automation Engineer to join our team. Our ideal ..."
Adzuna,Ipsos,"Director, Analytics",Consultancy Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-19 02:31:39+00:00,https://www.adzuna.com/land/ad/1943363322?se=zsGqlsFh6xGc0-57odbXXg&utm_medium=api&utm_source=2ae8e9f7&v=7097D48D34212CAC75B0D6677182171BFDB225F1,...  to work with Ipsos MMA data science teams to help translate technical outputs into meaningful recommendations for these clients. About You: You possess an ability to translate technical ...  outputs from our data science teams into a clear narrative with recommendations to help improve our clients’ business. You should have experience in applying analytic methodologies ...
Adzuna,The University of Chicago,Senior Software Engineer,IT Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-25 21:32:48+00:00,https://www.adzuna.com/land/ad/1955076791?se=zsGqlsFh6xGc0-57odbXXg&utm_medium=api&utm_source=2ae8e9f7&v=B2EA1359E403E68A2D32E6E918C0CAF48B2BA4C0,"Department BSD DIV - Center for Translational Data Science: GDC: Engineering Leads About the Department The Center for Translational Data Science at the University of Chicago ...  is a research center pioneering the discipline of translational data science to advance biology, medicine, and environmental research. We architect ecosystems of large-scale commons ..."
Adzuna,John Deere,Senior Software Engineer,IT Jobs,"River North, Chicago",41.8884,-87.6351,2021-01-26 18:55:27+00:00,https://www.adzuna.com/land/ad/1956534405?se=zsGqlsFh6xGc0-57odbXXg&utm_medium=api&utm_source=2ae8e9f7&v=F536E62A370F6DBE833EFF56B8663BC7FE00822B,"...  utilities, and software products, within a team of like-minded software engineers, data engineers, and data scientists. Responsibilities: Support data science teams to better automate ..."
Adzuna,CME,Business Intelligence Analyst,IT Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-13 11:53:55+00:00,https://www.adzuna.com/land/ad/1933230092?se=zsGqlsFh6xGc0-57odbXXg&utm_medium=api&utm_source=2ae8e9f7&v=3102E0EB66EB69138E286AF937C32254023F6BB4,"...  degree in Data Science, Computer Science, or similar field or a bachelor's degree in Business with a minor in Data/Computer Science OR Bachelor's degree plus substantial experience ...  that support actionable short-term and long goals. Directly support the Americas sales team with campaign analytics and the external reporting of client volume and revenue metrics. Use Data ..."
Adzuna,HIMSS,Lead Research Data Analyst,Consultancy Jobs,"Illinois Medical District, Chicago",41.86905,-87.67165,2021-01-18 18:36:39+00:00,https://www.adzuna.com/land/ad/1942597138?se=zsGqlsFh6xGc0-57odbXXg&utm_medium=api&utm_source=2ae8e9f7&v=FEF39293E524ACA9953818BABB75A828BF0B91EF,"...  team Bachelor’s degree in Data Science, Information Systems, Business Analytics or related field; Master’s degree preferred. A minimum of six (6) years of related experience in data ...  science, market research, analytics & insights, economics, or customer acquisition strategy. Experience the healthcare industry is highly desirable. Proficiency in Tableau, PowerBI ..."
Adzuna,Roman Health Pharmacy LLC,Senior Web Analyst (remote contract),Consultancy Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-26 05:17:56+00:00,https://www.adzuna.com/land/ad/1955609541?se=zsGqlsFh6xGc0-57odbXXg&utm_medium=api&utm_source=2ae8e9f7&v=F63308D41A2350C24CDE413D0D963E6E49A62D34,", data science, decision science, etc.), but demonstrated experience is equally (if not more) important. Advanced analytics, data science, and/or omnichannel measurement experience ..."
Adzuna,IQVIA,Thought Leadership Analyst,Scientific & QA Jobs,"Illinois Medical District, Chicago",41.86905,-87.67165,2021-01-18 18:41:10+00:00,https://www.adzuna.com/land/ad/1942620459?se=zsGqlsFh6xGc0-57odbXXg&utm_medium=api&utm_source=2ae8e9f7&v=721E2604CCC5BCB274FF0522EC31EF0EED1FFE66,"You will be working as a Thought Leadership Analyst for the IQVIA Institute for Human Data Science, responsible for both writing and managing the timely development ...  influencers within the healthcare industry.The IQVIA Institute for Human Data Science leverages collaborative relationships in the public and private sectors to strengthen the vital role ..."
Adzuna,KAR Global,Sr. QA Automation Engineer,IT Jobs,"River North, Chicago",41.8884,-87.6351,2021-01-16 20:55:22+00:00,https://www.adzuna.com/land/ad/1940202435?se=7CoAl8Fh6xGaWQ4Rkf3gbA&utm_medium=api&utm_source=2ae8e9f7&v=3852824F48C3BDE60015B8DD59DC7D97ABF7648B,"...  innovation and data science hub for KAR, this team of data scientists and analysts creates new products to help power the companys physical, online, and digital/mobile automotive auction ...  data from the Data Science team in real time to help innovate the used car industry. About Our Candidate: We are looking for a Sr. QA Automation Engineer to join our team. Our ideal .…"
Adzuna,PwC,Deals Transaction Services - Deal Analytics - Senior Associate,Accounting & Finance Jobs,"Kilbourn Park, Chicago",41.94347,-87.74658,2021-01-04 01:53:03+00:00,https://www.adzuna.com/land/ad/1916212486?se=7CoAl8Fh6xGaWQ4Rkf3gbA&utm_medium=api&utm_source=2ae8e9f7&v=BC2837229B24B2D7A4146DB00A4A338861AEFCFD,...  and business conduct. Our team is a blend of data scientists and deal professionals teaming to bring targeted commercial insights through a blend of industry specific experience and cutting ...  edge data science techniques. Job Requirements and Preferences : Basic Qualifications : Minimum Degree Required : Bachelor Degree Minimum Years of Experience : 3 year(s) Preferred ...
Adzuna,PwC,Deals Transaction Services - Deal Analytics - Senior Associate,Accounting & Finance Jobs,"K-Town, Chicago",41.87817,-87.63392,2021-01-13 01:24:11+00:00,https://www.adzuna.com/land/ad/1932134959?se=7CoAl8Fh6xGaWQ4Rkf3gbA&utm_medium=api&utm_source=2ae8e9f7&v=4DC3C289BC2275F9186CF25EAAABCC223D444FF9,...  and business conduct. Our team is a blend of data scientists and deal professionals teaming to bring targeted commercial insights through a blend of industry specific experience and cutting ...  edge data science techniques. Job Requirements and Preferences : Basic Qualifications : Minimum Degree Required : Bachelor Degree Minimum Years of Experience : 3 year(s) Preferred ...
Adzuna,KPMG,"Senior Specialist, UI-UX Designer",IT Jobs,"Illinois Medical District, Chicago",41.86905,-87.67165,2021-01-18 18:43:40+00:00,https://www.adzuna.com/land/ad/1942640499?se=7CoAl8Fh6xGaWQ4Rkf3gbA&utm_medium=api&utm_source=2ae8e9f7&v=46E39C9C42F446D28591857E4D365D75CFEE3C70,"...  practice.Responsibilities: Help to craft simple solutions to complex user problems with the ability to balance user and business needs while working with a cross-functional team of data scientists ...  accessibility and standards, UI/UX theories, understanding color theory Experience working with data science, business intelligence, or data visualization teams is a plus Applicants must ..."
Adzuna,Golden Technology Inc,Full Stack Engineer,IT Jobs,"River North, Chicago",41.8884,-87.6351,2021-01-26 18:56:49+00:00,https://www.adzuna.com/land/ad/1956546262?se=7CoAl8Fh6xGaWQ4Rkf3gbA&utm_medium=api&utm_source=2ae8e9f7&v=C5349F66F30A4A64031564AE8FD8F1DBAB8E283D,"...  with product, design and data scientists to understand the problem and translate learnings into a pragmatic and effective solution. We happily pull in a peer when we need a pair to get ...  on as an organization • Working with the product, design and data science teams to understand end-user requirements, formulate use cases, and translating learnings into a pragmatic and effective ..."
Adzuna,Motion Recruitment,Senior Software Engineer,IT Jobs,"The Gap, Chicago",41.8865,-87.6245,2021-01-26 18:57:25+00:00,https://www.adzuna.com/land/ad/1956552018?se=7CoAl8Fh6xGaWQ4Rkf3gbA&utm_medium=api&utm_source=2ae8e9f7&v=F26EAAA237E1D30B4E031C9A9DDBFB319F21D6E5,"% of the team consists of Data Scientists and 40% consists of Data & Python Engineers. The manager is a fan of growth mindset, life long learners and the team is characterized with very low ... . This role is on a startup team incubated within the larger organization. 60% of the team consists of Data Scientists and 40% consists of Data & Python Engineers. The manager is a fan ..."
Adzuna,Fetch Rewards,Machine Learning Engineer,IT Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-01 01:10:52+00:00,https://www.adzuna.com/land/ad/1910747336?se=7CoAl8Fh6xGaWQ4Rkf3gbA&utm_medium=api&utm_source=2ae8e9f7&v=C9E94034478271827A8516F78F949448BEF4DBA2,"...  with the broader organization The desire to work with other teams in the organization (e.g., Data Science, Software Development, DevOps) to build tools and solutions that enable the training ...  Bonus points for: Excellent written and verbal communication skills Familiarity with open source software and dependency management Machine learning development and/or data science ..."
Adzuna,Robert Half,Sr. Business Analyst-Tableau,IT Jobs,"Graceland West, Chicago",41.953899,-87.661741,2021-01-01 01:11:34+00:00,https://www.adzuna.com/land/ad/1910757815?se=7CoAl8Fh6xGaWQ4Rkf3gbA&utm_medium=api&utm_source=2ae8e9f7&v=1448145FCF47A4993657F1DDEE1C590B72A23346,") through troubleshooting, analysis of results. REQUIREMENTS; - Undergraduate or graduate degree in Computer Science, Data Science, or related field. - 2 years of experience with Tableau ... ; - Undergraduate or graduate degree in Computer Science, Data Science, or related field. - 2 years of experience with Tableau Server and Tableau Desktop - Must be proficient in the use ..."
Adzuna,Enverus,Azure CloudOps Specialist,IT Jobs,"Illinois Medical District, Chicago",41.86905,-87.67165,2021-01-18 18:41:55+00:00,https://www.adzuna.com/land/ad/1942625431?se=7CoAl8Fh6xGaWQ4Rkf3gbA&utm_medium=api&utm_source=2ae8e9f7&v=DA1D811F934838DB0BA9FBB32534DCDC42A5764C,"...  platform and data science initiatives make you jump out of bed every morning? Are you interested in protecting an organization’s physical and virtual technology assets by establishing ...  for our SaaS platform and data science initiatives. Protect the organization's physical and virtual technology assets by establishing, enforcing, and monitoring system access controls ..."
Adzuna,KPMG Consulting Services,"Director, Insights - Industrials",IT Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-05 02:41:16+00:00,https://www.adzuna.com/land/ad/1917885494?se=7CoAl8Fh6xGaWQ4Rkf3gbA&utm_medium=api&utm_source=2ae8e9f7&v=1A9AB10405B6C77B9BFAA56DB83C04F4765FF81F,"...  data analytics and cloud applications to facilitate the work of data scientists and solution developers Design, build, launch, optimize, and extend full-stack data and business ..."
Adzuna,Adtalem Global Education,"Senior Manager, Analytics - Remote",IT Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-25 21:31:18+00:00,https://www.adzuna.com/land/ad/1955068937?se=jP9dl8Fh6xGaWQ4Rkf3gbA&utm_medium=api&utm_source=2ae8e9f7&v=41C6389D0CFA97683BFB27D62E44D27D2163D79F,"...  initiatives and new ideas and external market analyses Work within cross-functional and cross-institution project teams to solve business problems. Lead a small team of data scientist ... , Decision Forests, etc. - Excellence in Python preferably or in one of the data science toolkits, such as SPSS and R. - Experience with AWS machine learning toolkit is a plus - Experience ..."
Adzuna,Danaher Corporation,"Lead Architect, Data & Machine/Deep Learning Platforms",IT Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-25 21:31:27+00:00,https://www.adzuna.com/land/ad/1955069643?se=jP9dl8Fh6xGaWQ4Rkf3gbA&utm_medium=api&utm_source=2ae8e9f7&v=20B1ABB2DD413896CD2546409781BE7D11A07143,"...  where we are bringing together the leading strategic product and business leaders, technologists and data scientists for the common purpose of accelerating development ... , in-person and remote presentations to both technical or semi-technical audiences Provide technical leadership to software developers, data scientists/engineers, and product owners/managers ..."
Adzuna,Big Cloud,Data Engineer,IT Jobs,"River North, Chicago",41.8884,-87.6351,2021-01-26 18:54:40+00:00,https://www.adzuna.com/land/ad/1956527076?se=jP9dl8Fh6xGaWQ4Rkf3gbA&utm_medium=api&utm_source=2ae8e9f7&v=FCC4420C0DA21912A880ABB7A935C9566A2ED19B,"...  to engineering wiki, and documents work. Works closely with other data scientists and engineers to develop a strategy for long term data platform architecture Supporting issue analysis and fix ..."
Adzuna,The University of Chicago,Econ Research Director,Scientific & QA Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-21 13:51:01+00:00,https://www.adzuna.com/land/ad/1948098590?se=jP9dl8Fh6xGaWQ4Rkf3gbA&utm_medium=api&utm_source=2ae8e9f7&v=623385252ABAF43E92A003D8ADA7C0293AF0B05A,"...  directed by Jens Ludwig and Jonathan Guryan. We use the power of research and data science to help public sector agencies improve social conditions for the people they serve. Our focus ... ) and New York City (in Downtown Manhattan), which includes Ph.D.-level research directors, data scientists, and program managers. We are funded by research grants from foundations ..."
Adzuna,"Eligo Energy, LLC",Senior Marketing Associate,"PR, Advertising & Marketing Jobs","Illinois Medical District, Chicago",41.86905,-87.67165,2021-01-08 22:40:43+00:00,https://www.adzuna.com/land/ad/1925408879?se=jP9dl8Fh6xGaWQ4Rkf3gbA&utm_medium=api&utm_source=2ae8e9f7&v=3E4954FF9A6B694C91F73FA1603B59046E4FC17C,"...  experienced and seasoned Marketing Executive.DUTIES AND RESPONSIBILITIES? Plan, manage and improve all direct mail operational processes? Coordinate with Eligo’s data science team to plan ...  knowledge of finance, accounting, sales and strategic planning? Proficiency with SQL is a plus? Ability to work cross-functionally with legal, finance, data science and technical ..."
Adzuna,Parkar Consulting,Python Developer,IT Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-26 20:51:40+00:00,https://www.adzuna.com/land/ad/1956735955?se=jP9dl8Fh6xGaWQ4Rkf3gbA&utm_medium=api&utm_source=2ae8e9f7&v=033599BB7F67296646018926B70C0EA4C282EB1E,"...  to our clients. We do this rapidly using agile frameworks to harness the power of Data Science, Cloud Technology, and AI solutions to help our clients in their digital transformation ..."
Adzuna,Synechron,Java Specialist,IT Jobs,"River North, Chicago",41.8884,-87.6351,2021-01-26 18:54:51+00:00,https://www.adzuna.com/land/ad/1956528926?se=jP9dl8Fh6xGaWQ4Rkf3gbA&utm_medium=api&utm_source=2ae8e9f7&v=F48F6777C12031B79CA71AF8999981AF05A39C3D,", Artificial Intelligence, and Data Science. This has helped the company to grow to $650 Million in annual revenue and 10,000 employees, and we’re continuing to invest in research ..."
Adzuna,Parkar Consulting,Java Developer,IT Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-14 14:59:12+00:00,https://www.adzuna.com/land/ad/1935886305?se=jP9dl8Fh6xGaWQ4Rkf3gbA&utm_medium=api&utm_source=2ae8e9f7&v=8ED28FDEEDA0AEE8C6FF4B20FC96F0FC34972FFB,"...  technology solutions and tools to our clients. We do this rapidly using agile frameworks to harness the power of Data Science, Cloud Technology, and AI solutions to help our clients ..."
Adzuna,KPMG Consulting Services,"Manager, Deal Advisory and Strategy Analytics, Healthcare",Consultancy Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-06 02:54:52+00:00,https://www.adzuna.com/land/ad/1920035366?se=jP9dl8Fh6xGaWQ4Rkf3gbA&utm_medium=api&utm_source=2ae8e9f7&v=56B1E9945958B5BCB0A5C3E6F135CA2412A3BBCB,"...  an accredited college/university; Masters degree strongly preferred in a quantitative field such as Statistics, Data Science, Mathematics, or Economics Experience in project management ..."
Adzuna,KPMG Consulting Services,"Manager, Deal Advisory and Strategy Analytics",Consultancy Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-06 02:54:52+00:00,https://www.adzuna.com/land/ad/1920035373?se=jP9dl8Fh6xGaWQ4Rkf3gbA&utm_medium=api&utm_source=2ae8e9f7&v=7061B0085C7ED49CE75E9DB90FBF960E94965C85,"...  an accredited college/university; Masters degree strongly preferred in a quantitative field such as Statistics, Data Science, Mathematics, or Economics Experience in project management ..."
Adzuna,Fetch Rewards,Machine Learning Engineer,IT Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-04 23:52:29+00:00,https://www.adzuna.com/land/ad/1917787072?se=CHSzl8Fh6xGrSvw4TIBLVQ&utm_medium=api&utm_source=2ae8e9f7&v=8851A66925880D8B78F758B28F9EAC58BF3C6E4C,"...  organization The desire to work with other teams in the organization (e.g., Data Science, Software Development, DevOps) to build tools and solutions that enable the training and deployment ...  for: Excellent written and verbal communication skills Familiarity with open source software and dependency management Machine learning development and/or data science experience Cloud ..."
Adzuna,IQVIA,"Global Template Development Specialist, IQVIA Biotech",Scientific & QA Jobs,"Illinois Medical District, Chicago",41.86905,-87.67165,2021-01-18 18:39:48+00:00,https://www.adzuna.com/land/ad/1942610065?se=CHSzl8Fh6xGrSvw4TIBLVQ&utm_medium=api&utm_source=2ae8e9f7&v=631FDC9D55EF21A0AFBE9F80B6F1C6F3B7E4A03D,"...  is classified as exempt under the Fair Labor Standards Act; employees are not eligible for overtime compensation.\LI-SC4At IQVIA, we believe in pushing the boundaries of human science and data ...  at workday_recruitingiqvia.com to arrange for such an accommodation.At IQVIA, we have a vision. Where every healthcare decision is based on evidence. Where data science and human science come together ..."
Adzuna,The University of Chicago,Machine Learning Research Director,Scientific & QA Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-22 21:37:18+00:00,https://www.adzuna.com/land/ad/1950772914?se=CHSzl8Fh6xGrSvw4TIBLVQ&utm_medium=api&utm_source=2ae8e9f7&v=A36CF91674B540543F47DA61B2FDBBAB9EB3F4B1,"...  directed by Jens Ludwig and Jonathan Guryan. We use the power of research and data science to help public sector agencies improve social conditions for the people they serve. Our focus ... ) and New York City (in Downtown Manhattan), which includes Ph.D.-level research directors, data scientists, and program managers. We are funded by research grants from foundations ..."
Adzuna,NielsenIQ,Product Manager,IT Jobs,"Greektown, Chicago",41.87455,-87.64863,2021-01-26 18:54:36+00:00,https://www.adzuna.com/land/ad/1956526368?se=CHSzl8Fh6xGrSvw4TIBLVQ&utm_medium=api&utm_source=2ae8e9f7&v=9CE65B978369BC6B3DB2140D121CE3C1F30F0C63,"...  with a team of product, technology (app dev and architecture), operations (data acquisition & delivery), data science, and commercial leaders to define product features and generate/maintain ... , Operations, or Data Science role Solid ability to present information in the simplest and most compelling way Solid communication skills, including the ability to influence key stakeholders ..."
Adzuna,NLB Services,Big Data Developer,IT Jobs,"River North, Chicago",41.8884,-87.6351,2021-01-26 18:54:21+00:00,https://www.adzuna.com/land/ad/1956523934?se=CHSzl8Fh6xGrSvw4TIBLVQ&utm_medium=api&utm_source=2ae8e9f7&v=6608B8044194D5CF2E0702CB4793B2272796CFE7,...  and support their data infrastructure needs. Create data tools for analytics and data scientist team members that assist them in building and optimizing our product into an innovative ...
Adzuna,Capax RM,Senior Data Engineer,IT Jobs,"River North, Chicago",41.8884,-87.6351,2021-01-26 18:55:12+00:00,https://www.adzuna.com/land/ad/1956532272?se=CHSzl8Fh6xGrSvw4TIBLVQ&utm_medium=api&utm_source=2ae8e9f7&v=DF70DF9DE794AEAF8F13B3E7F70F22015100EBBF,"...  Working alongside other Data Engineers and Data Scientists, the teams at this AWS Partner operate in an agile environment with as much communication and knowledge transfer as possible ..."
Adzuna,Tempus Labs,Director of Evidence Strategy and Execution,Scientific & QA Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-15 02:56:34+00:00,https://www.adzuna.com/land/ad/1937012285?se=CHSzl8Fh6xGrSvw4TIBLVQ&utm_medium=api&utm_source=2ae8e9f7&v=5F0AB340C08A2C6D755BE5A2280B7E4AFC3C2913,"...  including computational biologists, data scientists, biostatisticians, regulatory experts and commercial leaders to understand market dynamics and identify key endpoints Required ..."
Adzuna,Epsilon,"Scientist, Decision Sciences (Data Visualization Team)",IT Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-15 16:59:40+00:00,https://www.adzuna.com/land/ad/1938086303?se=CHSzl8Fh6xGrSvw4TIBLVQ&utm_medium=api&utm_source=2ae8e9f7&v=57191EF37FE3F36A7A823B9302CDBEA954AAAB95,"...  and integrate your solutions into Epsilon’s DMS platform Qualifications A Ph.D. (or Master’s degree plus at least two years of relevant experience) in Computer Science, Data Science ...  and team members having a broad set of skills including data engineering, full stack systems, data science, data visualization, UI, and UX Proficient oral and written communication skills ..."
Adzuna,IQVIA,Operations Specialist 1 (Regulatory Reporting/Safety Submissions - Home Based),Scientific & QA Jobs,"Illinois Medical District, Chicago",41.86905,-87.67165,2021-01-18 18:45:06+00:00,https://www.adzuna.com/land/ad/1942658200?se=CHSzl8Fh6xGrSvw4TIBLVQ&utm_medium=api&utm_source=2ae8e9f7&v=347D1361860664CEAF8F1FB3190C5DC8876997DB,"...  in shifts.At IQVIA, we believe in pushing the boundaries of human science and data science to make the biggest impact possible – to help our customers create a healthier world. The advanced ...  decision is based on evidence. Where data science and human science come together to improve global health. Where new and creative solutions aren’t just possible – they are expected.Thank ..."
Adzuna,Epsilon,"Scientist, Decision Sciences (Data Visualization Team)",IT Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-22 11:44:05+00:00,https://www.adzuna.com/land/ad/1949883237?se=CHSzl8Fh6xGrSvw4TIBLVQ&utm_medium=api&utm_source=2ae8e9f7&v=5DE2857E900BDF704672362661629F27BF31D831,"...  Science, Data Science, Statistics, Engineering, Mathematics or a related scientific discipline  Hands-on capabilities working with machine learning and clustering at scale  Proven ...  collaboratively with cross-functional groupsand team members having a broad set of skills including data engineering, full stack systems, data science, data visualization, UI, and UX  Proficient ..."
Adzuna,Roku,"Senior Analyst, Ad Sales",Consultancy Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-24 03:28:10+00:00,https://www.adzuna.com/land/ad/1952578571?se=ADoEmMFh6xGc0-57odbXXg&utm_medium=api&utm_source=2ae8e9f7&v=78E4583AB7144899F64C32BA4B5B5C2E1DE58F95,"...  and analytics tools Partner closely with marketing, sales, account management, product, data science and more to help solve unique business challenges using data analytics Preferred Experience ..."
Adzuna,Maven Advisors,Senior Data Engineer,IT Jobs,"Avondale, Chicago",41.94431,-87.70257,2021-01-26 18:55:44+00:00,https://www.adzuna.com/land/ad/1956537219?se=ADoEmMFh6xGc0-57odbXXg&utm_medium=api&utm_source=2ae8e9f7&v=B5DF02FDC4C38EC11388949FC159B6AFFC09FEA9,"...  building and optimizing data pipelines, datasets, and architectures; working closely with the data science team to build models Ability to automate and productionalize data streams ...  support and appropriate code changes. College Degree in computer science, engineering, or data related field highly preferred ..."
Adzuna,Salesforce,Sr. Data Engineer,IT Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-07 13:06:52+00:00,https://www.adzuna.com/land/ad/1922785103?se=ADoEmMFh6xGc0-57odbXXg&utm_medium=api&utm_source=2ae8e9f7&v=5D18C5ACF5FE6F4058DEFF43C110D911BA246ECD,"...  needsCollaborate with Data Science teams and support them with all the data they would need to produce their models.Manage technical consultant(s)Required Skills/ExperienceBachelor's Degree ... -focused teamExperience working closely with Analytics/Data Science teamsProficiency with SQL, Bash, and Python scriptingTeam-first mentality.Excellent interpersonal skills in order ..."
Adzuna,Oscar Associates Americas LLC,"Software Engineer (Python) - Chicago - $130,000",IT Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-04 14:19:47+00:00,https://www.adzuna.com/land/ad/1916892164?se=ADoEmMFh6xGc0-57odbXXg&utm_medium=api&utm_source=2ae8e9f7&v=750D49B507E46BA4F78F2908C2A73D261A5C9F82,"...  the integrity and coherence of data Building integration with customer systems and 3rdparty platforms Work collaboratively with other teams and departments, including UX designers, data ...  scientists, while guiding junior members of the team. YOUR SKILLS EXPERIENCE Strong commercial experience building software in Python Experience with SaaS applications Experience ..."
Adzuna,University of Chicago Biological Sciences Division ,Cloud Security Engineer,IT Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-16 09:32:10+00:00,https://www.adzuna.com/land/ad/1939231031?se=ADoEmMFh6xGc0-57odbXXg&utm_medium=api&utm_source=2ae8e9f7&v=0D94B6A8B7606C279527BC6EE6E070FC5538BA90,"The Center for Translational Data Science at the University of Chicago is a research center pioneering the discipline of translational data science to advance biology, medicine ...  at scale to pursue scientific inquiry and accelerate discovery. These growing data commons offer petabytes of rich research data to scientists across the world. This at-will position ..."
Adzuna,SPR Inc.,Data Architect,IT Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-26 20:52:26+00:00,https://www.adzuna.com/land/ad/1956741946?se=ADoEmMFh6xGc0-57odbXXg&utm_medium=api&utm_source=2ae8e9f7&v=FB9140A134D645644DB049BB135E3F0F472B95D6,"...  models) Understand terminology involved in Data Science and high-level familiarity with Machine Learning concepts Familiarity with consulting and traditional application design ...  Gridgain, Apache GeodePivotal Gemfire) EDUCATION EXPERIENCE Bachelorrsquos Degree, preferably in Data Science, Analytics, Computer Science, Engineering or Science Technology-based ..."
Adzuna,Navarc,Data Engineer,IT Jobs,"River North, Chicago",41.8884,-87.6351,2021-01-27 04:54:50+00:00,https://www.adzuna.com/land/ad/1957403115?se=ADoEmMFh6xGc0-57odbXXg&utm_medium=api&utm_source=2ae8e9f7&v=AB73EAA5E323516748ACEDB8CEEE7CF528AFA074,...  with excellent coding skills in python and an interest in data science. Required skills: Expertise transforming large data sets in the python library “pandas” Experience with data ...
Adzuna,"TeamBradley, Inc.",Cloud Engineer,IT Jobs,"Avondale, Chicago",41.94431,-87.70257,2021-01-26 18:54:35+00:00,https://www.adzuna.com/land/ad/1956526323?se=ADoEmMFh6xGc0-57odbXXg&utm_medium=api&utm_source=2ae8e9f7&v=085E5225DE765AEFA5A70E43BB05785A6F7D854B,"...  machine learning and data science infrastructure Stay up to date on the latest standards and technology. SKILLS: Degreed with 5 years working in a virtualized, Cloud environment ..."
Adzuna,IFG   International Financial Group,Senior Data Analyst,IT Jobs,"Avondale, Chicago",41.94431,-87.70257,2021-01-26 18:54:29+00:00,https://www.adzuna.com/land/ad/1956525337?se=ADoEmMFh6xGc0-57odbXXg&utm_medium=api&utm_source=2ae8e9f7&v=E6CBBE5489A0D384B7B5F92B20FA1DCBAB35F7CD,". Qualifications Undergraduate or graduate degree in Computer Science, Data Science, or related field. 4 years of experience with Tableau Server and Tableau Desktop Must be proficient in the use ..."
Adzuna,PRICE WATERHOUSE COOPERS,Deals Transaction Services - Deal Analytics - Senior Manager,Accounting & Finance Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-25 21:31:21+00:00,https://www.adzuna.com/land/ad/1955069164?se=ADoEmMFh6xGc0-57odbXXg&utm_medium=api&utm_source=2ae8e9f7&v=E27A179D2EF5CB445EE925BF470C0B53F555AEAC,. Uphold the firm's code of ethics and business conduct. Additional Responsibilities : Our team is a blend of data scientists and deal professionals teaming to bring targeted commercial ...  insights through a blend of industry specific experience and cutting edge data science techniques. Custom Orgs : Global LoS : Advisory Global Network : Management Consulting Global ...
Adzuna,PRICE WATERHOUSE COOPERS,Deals Transaction Services - Deal Analytics - Senior Manager,Accounting & Finance Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-25 21:31:21+00:00,https://www.adzuna.com/land/ad/1955069164?se=hFdYmMFh6xGc0-57odbXXg&utm_medium=api&utm_source=2ae8e9f7&v=E27A179D2EF5CB445EE925BF470C0B53F555AEAC,. Uphold the firm's code of ethics and business conduct. Additional Responsibilities : Our team is a blend of data scientists and deal professionals teaming to bring targeted commercial ...  insights through a blend of industry specific experience and cutting edge data science techniques. Custom Orgs : Global LoS : Advisory Global Network : Management Consulting Global ...
Adzuna,CTI Education Group,Hadoop Technical Lead,IT Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-25 21:31:58+00:00,https://www.adzuna.com/land/ad/1955072390?se=hFdYmMFh6xGc0-57odbXXg&utm_medium=api&utm_source=2ae8e9f7&v=86AB0F4B9812069330DC725211A1A18A2C056C1E,...  models built from analyzing customers and business operations at every angle to really understand them. With the power to apply artificial intelligence and data science to business ...
